,appid,category,data_type,main_developer,main_publisher,name,owners,price_eur,release_date
107,1705075,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Soldier Ⅰ MP066,0 .. 20 k,299,"11 Sep, 2021"
108,1705076,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Soldier Ⅰ MP067,0 .. 20 k,299,"11 Sep, 2021"
109,1705077,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Soldier Ⅰ MP068,0 .. 20 k,299,"11 Sep, 2021"
110,1705078,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Soldier Ⅰ MP069,0 .. 20 k,299,"11 Sep, 2021"
111,1705079,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Soldier Ⅰ MP070,0 .. 20 k,299,"11 Sep, 2021"
112,1705080,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Soldier Ⅰ MP071,0 .. 20 k,299,"12 Sep, 2021"
113,1705081,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Soldier Ⅰ MP072,0 .. 20 k,299,"12 Sep, 2021"
114,1705082,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Soldier Ⅰ MP073,0 .. 20 k,299,"12 Sep, 2021"
115,1705083,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Soldier Ⅰ MP074,0 .. 20 k,299,"12 Sep, 2021"
116,1705084,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Soldier Ⅰ MP075,0 .. 20 k,299,"12 Sep, 2021"
117,1705085,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Soldier Ⅰ MP076,0 .. 20 k,299,"12 Sep, 2021"
118,1705086,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Soldier Ⅰ MP077,0 .. 20 k,299,"12 Sep, 2021"
119,1705087,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Soldier Ⅰ MP078,0 .. 20 k,299,"12 Sep, 2021"
120,1705088,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Soldier Ⅰ MP079,0 .. 20 k,299,"12 Sep, 2021"
121,1705089,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Soldier Ⅰ MP080,0 .. 20 k,299,"12 Sep, 2021"
122,1705090,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Soldier Ⅰ MP081,0 .. 20 k,299,"12 Sep, 2021"
123,1705091,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Soldier Ⅰ MP082,0 .. 20 k,299,"12 Sep, 2021"
124,1705092,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Soldier Ⅰ MP083,0 .. 20 k,299,"12 Sep, 2021"
125,1705093,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Soldier Ⅰ MP084,0 .. 20 k,299,"12 Sep, 2021"
126,1705094,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Soldier Ⅰ MP085,0 .. 20 k,299,"12 Sep, 2021"
127,1705095,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Soldier Ⅰ MP086,0 .. 20 k,299,"12 Sep, 2021"
128,1705096,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Soldier Ⅰ MP087,0 .. 20 k,299,"12 Sep, 2021"
129,1705097,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Soldier Ⅰ MP088,0 .. 20 k,299,"12 Sep, 2021"
130,1705098,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Soldier Ⅰ MP089,0 .. 20 k,299,"12 Sep, 2021"
131,1705099,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Soldier Ⅰ MP090,0 .. 20 k,299,"12 Sep, 2021"
132,1705100,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Soldier Ⅰ MP091,0 .. 20 k,299,"12 Sep, 2021"
133,1705101,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Soldier Ⅰ MP092,0 .. 20 k,299,"12 Sep, 2021"
134,1705102,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Soldier Ⅰ MP093,0 .. 20 k,299,"12 Sep, 2021"
135,1705103,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Soldier Ⅰ MP094,0 .. 20 k,299,"12 Sep, 2021"
136,1705104,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Soldier Ⅰ MP095,0 .. 20 k,299,"12 Sep, 2021"
137,1705105,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Soldier Ⅰ MP096,0 .. 20 k,299,"12 Sep, 2021"
138,1705106,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Soldier Ⅰ MP097,0 .. 20 k,299,"12 Sep, 2021"
139,1705107,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Soldier Ⅰ MP098,0 .. 20 k,299,"12 Sep, 2021"
140,1705108,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Soldier Ⅰ MP099,0 .. 20 k,299,"12 Sep, 2021"
141,1705109,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Soldier Ⅰ MP100,0 .. 20 k,299,"12 Sep, 2021"
142,689890,"['Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Leaderboards']",music,GexagonVR,GexagonVR,Qbike: Synthwave Soundtrack,0 .. 20 k,,"9 Aug, 2017"
143,1705600,"['Single-player', 'Downloadable Content']",dlc,AnyWhere,AnyWhere,Jelly: New Music Pack,0 .. 20 k,79,"27 Jul, 2021"
144,1706200,"['Single-player', 'Downloadable Content']",dlc,AnyWhere,AnyWhere,Jelly: Special Music Pack,0 .. 20 k,79,"27 Jul, 2021"
145,1982370,[],music,Calmed by the Dark Games,Calmed by the Dark Games,Calmed by the Dark Leviathan - Soundtrack,0 .. 20 k,,"30 Apr, 2022"
146,1885220,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Downloadable Content', 'Steam Workshop']",dlc,Nero,SableStudio,IdiotBrainEvolution-500k coins,0 .. 20 k,79,"11 Feb, 2022"
147,1904080,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Downloadable Content', 'Steam Workshop']",dlc,Nero,SableStudio, IdiotBrainEvolution-1500k coins,0 .. 20 k,159,"13 Feb, 2022"
